file_name,label,width,height,size_kb,mean_intensity,dark_pixel_ratio,bright_pixel_ratio
Normal-10022.png,Normal,299,299,36.169921875,148.4545139316115,0.12113958456840528,0.2582521448305947
Normal-10023.png,Normal,299,299,37.9501953125,134.0479748548674,0.050379749667229676,0.1530743503987651
Normal-10024.png,Normal,299,299,34.77734375,167.3128041073366,0.07435039876511448,0.3833961588796546
Normal-10025.png,Normal,299,299,35.953125,148.70547309314213,0.09077079674723997,0.21045625887853603
Normal-10026.png,Normal,299,299,38.9580078125,105.23890113085983,0.19548998333351975,0.06225881142269102
Normal-10027.png,Normal,299,299,27.6044921875,41.86764130155144,0.7113455106766143,3.355667162559703e-05
Normal-10028.png,Normal,299,299,33.2724609375,91.29848659410969,0.3166854956879677,0.041364190557152604
Normal-10029.png,Normal,299,299,34.078125,111.72803436203175,0.11419335354190668,0.06888066129014217
Normal-1003.png,Normal,299,299,40.283203125,116.49208621827496,0.16291764074227358,0.05354526235724433
Normal-10030.png,Normal,299,299,36.1044921875,108.93453093365846,0.2098634243464838,0.07908188946432367
Normal-10031.png,Normal,299,299,36.13671875,131.1353116855516,0.1414413709018915,0.19182112056912115
Normal-10032.png,Normal,299,299,36.22265625,114.7055513920426,0.17702262838223287,0.11904788537040972
Normal-10033.png,Normal,299,299,34.3017578125,113.98022393485532,0.237077885034843,0.12173241910045748
Normal-10034.png,Normal,299,299,35.17578125,170.1746177335824,0.053500520128410195,0.3471213968523842
Normal-10035.png,Normal,299,299,36.4814453125,132.14107224751402,0.09808615116162012,0.09754924441561057
Normal-10036.png,Normal,299,299,37.1455078125,166.6082817865572,0.04147604612923793,0.3570429860963524
Normal-10037.png,Normal,299,299,36.1435546875,123.43899956376328,0.17760427735707654,0.1757251037460431
Normal-10038.png,Normal,299,299,37.20703125,171.79137817250367,0.010134114830930303,0.3731390029194304
Normal-10039.png,Normal,299,299,37.5625,116.5277905168846,0.18628426975089765,0.10177738504043579
Normal-1004.png,Normal,299,299,38.8818359375,123.00809834341898,0.14619523271551774,0.01909374615496471
Normal-10040.png,Normal,299,299,22.5205078125,88.27157414346595,0.4908893636536504,0.1592935202067091
Normal-10041.png,Normal,299,299,36.3505859375,116.99026856522858,0.1795281931969441,0.10022259258844979
Normal-10042.png,Normal,299,299,33.23046875,154.34639433563382,0.02693482175814588,0.1690473260925493
Normal-10043.png,Normal,299,299,36.0751953125,120.26807306405969,0.20022147403272894,0.15940537577879443
Normal-10044.png,Normal,299,299,35.810546875,155.20336461560834,0.11600541380968893,0.31926935940313866
Normal-10045.png,Normal,299,299,36.4833984375,127.68522723459469,0.1729846422299527,0.20110513305220298
Normal-10046.png,Normal,299,299,36.890625,175.36180803346718,0.008075972304560352,0.36052169438820597
Normal-10047.png,Normal,299,299,31.7841796875,173.52512835426896,0.061363966846008436,0.40688582901757253
Normal-10048.png,Normal,299,299,36.8974609375,132.75268733011936,0.027550027404615162,0.01713627364347155
Normal-10049.png,Normal,299,299,35.51171875,126.56847238845204,0.17757072068545093,0.192111945056543
Normal-1005.png,Normal,299,299,38.556640625,119.9087705954072,0.16810773928703257,0.09229203252760036
Normal-10050.png,Normal,299,299,33.0234375,159.81210501001107,0.08655384167962327,0.22392366975760897
Normal-10051.png,Normal,299,299,34.0693359375,111.04239326182034,0.21333094708112885,0.11124036643885415
Normal-10052.png,Normal,299,299,34.171875,108.67951141486112,0.2295388194762922,0.11610608382456572
Normal-10053.png,Normal,299,299,36.65625,107.38016353284638,0.16321965078690395,0.0263531727833022
Normal-10054.png,Normal,299,299,33.6005859375,156.9833223342021,0.09725841992818872,0.38146105748257847
Normal-10055.png,Normal,299,299,31.7841796875,81.90985559445643,0.4104316506526773,0.028534356438966006
Normal-10056.png,Normal,299,299,36.4013671875,127.98996655518394,0.15488641066654735,0.1658706278453261
Normal-10057.png,Normal,299,299,37.64453125,123.99895974317961,0.13665395241663963,0.1323810695629803
Normal-10058.png,Normal,299,299,37.0419921875,128.864184964374,0.13364503752754445,0.16719052359593292
Normal-10059.png,Normal,299,299,34.318359375,158.24588091855796,0.08671043948054272,0.380588584020313
Normal-1006.png,Normal,299,299,40.697265625,111.96113018870035,0.21657475867160322,0.05403742687441975
Normal-10060.png,Normal,299,299,37.015625,146.51846176217268,0.1298978758626861,0.27447120278296666
Normal-10061.png,Normal,299,299,37.5205078125,131.28830773704993,0.0952785763022785,0.15778346998355722
Normal-10062.png,Normal,299,299,38.1865234375,128.15606089417344,0.13124014272770998,0.14619523271551774
Normal-10063.png,Normal,299,299,33.35546875,120.02123018758179,0.10089372602096174,0.00797530228968356
Normal-10064.png,Normal,299,299,37.986328125,131.85546022975134,0.08561425487410655,0.13088220489703695
Normal-10065.png,Normal,299,299,37.181640625,112.78100916097135,0.2334090222704444,0.12465184953188443
Normal-10066.png,Normal,299,299,35.5068359375,116.52312613952864,0.21714522208923837,0.15931589132112617
Normal-10067.png,Normal,299,299,36.95703125,115.87464346036398,0.19798436259102248,0.1499535799375846
Normal-10068.png,Normal,299,299,38.6220703125,138.2261719667565,0.04753861813626246,0.13194483283184752
Normal-10069.png,Normal,299,299,35.2099609375,147.25041106922743,0.09889151128063445,0.2752094495587298
Normal-1007.png,Normal,299,299,37.4970703125,127.44910012192257,0.15530027628326304,0.11136340756814801
Normal-10070.png,Normal,299,299,35.302734375,101.91246182928603,0.2523573561816982,0.019160859498215905
Normal-10071.png,Normal,299,299,35.2734375,111.44771311282872,0.029194304314269417,0.16409212424916947
Normal-10072.png,Normal,299,299,34.2265625,127.48397668929877,0.1472243039787027,0.20292837887719375
Normal-10073.png,Normal,299,299,38.4384765625,121.28192078388385,0.15498708068142414,0.10328743526358766
Normal-10074.png,Normal,299,299,38.9501953125,130.72777709421595,0.11759376293330052,0.12013288441963736
Normal-10075.png,Normal,299,299,38.5361328125,180.7745103522332,0.011946175098712543,0.4179819017684366
Normal-10076.png,Normal,299,299,37.185546875,118.19091509043523,0.1963400856813682,0.15063589892730506
Normal-10077.png,Normal,299,299,35.47265625,170.2224807328777,0.025592554893122,0.3516179908502142
Normal-10078.png,Normal,299,299,30.8427734375,179.44430151788012,0.007628550016219058,0.30753570989138823
Normal-10079.png,Normal,299,299,36.89453125,131.3929262536213,0.17620608270601,0.21980738470486907
Normal-1008.png,Normal,299,299,41.7529296875,156.21478506951823,0.06943993915056879,0.27423630608158744
Normal-10080.png,Normal,299,299,34.5322265625,138.6622968423172,0.13716848804823212,0.25590317781680294
Normal-10081.png,Normal,299,299,38.8857421875,122.2243151642599,0.12436102504446259,0.061867316920392386
Normal-10082.png,Normal,299,299,36.6552734375,102.04039104708,0.27755841657252156,0.08411539020816322
Normal-10083.png,Normal,299,299,38.1044921875,115.74400733772553,0.177760875157996,0.10644176239639377
Normal-10084.png,Normal,299,299,32.2744140625,153.08902584982272,0.06694555989306607,0.15136296014585968
Normal-10085.png,Normal,299,299,33.3837890625,115.51447970380644,0.17016588181340253,0.07326539971588684
Normal-10086.png,Normal,299,299,35.341796875,132.90512410375723,0.07281797742754555,0.06561447858525073
Normal-10087.png,Normal,299,299,35.634765625,145.02461941141598,0.09428306171071912,0.2585541548752251
Normal-10088.png,Normal,299,299,36.0263671875,120.60860616771625,0.18704488764107785,0.18093757340521918
Normal-10089.png,Normal,299,299,32.4873046875,114.75775438753482,0.08467466806858984,0.0019015447254504983
Normal-1009.png,Normal,299,299,39.9892578125,111.77415241440252,0.2046621402445163,0.056856187290969896
Normal-10090.png,Normal,299,299,36.1865234375,177.31154013937206,0.051431192044831715,0.39023053433406785
Normal-10091.png,Normal,299,299,29.6337890625,109.79707162112281,0.19909173275466718,0.029350902115188867
Normal-10092.png,Normal,299,299,29.69140625,107.22369995861344,0.07204617398015682,0.039608058075413025
Normal-10093.png,Normal,299,299,36.349609375,126.17837608080447,0.18930437019720137,0.2214740327289404
Normal-10094.png,Normal,299,299,34.16796875,122.026230131654,0.09350007270612186,0.030435901164416506
Normal-10095.png,Normal,299,299,34.90234375,130.97799800897081,0.15309672151318218,0.20066889632107024
Normal-10096.png,Normal,299,299,36.5859375,139.78086374872765,0.06523416964016063,0.014317513226921399
Normal-10097.png,Normal,299,299,35.9384765625,156.6693773000302,0.05994340108052482,0.2996946342882071
Normal-10098.png,Normal,299,299,35.9716796875,169.9122940459279,0.0214762698403821,0.2853100077180345
Normal-10099.png,Normal,299,299,37.4541015625,118.73162492589569,0.13559132448182906,0.10871243050972584
Normal-101.png,Normal,299,299,40.9921875,123.04025682039351,0.13904766165926555,0.06936164025010906
Normal-1010.png,Normal,299,299,40.5966796875,136.59855035178578,0.07020055704074898,0.02324358787933021
Normal-10100.png,Normal,299,299,31.203125,116.10515542331741,0.10384671312401428,0.015055760002684535
Normal-10101.png,Normal,299,299,36.7763671875,108.43733291573919,0.2639455934497377,0.1104238207626313
Normal-10102.png,Normal,299,299,39.048828125,146.27368821377837,0.0740819453921097,0.21235780360398654
Normal-10103.png,Normal,299,299,35.927734375,124.20366662565296,0.17093768526079126,0.1508260533998501
Normal-10104.png,Normal,299,299,35.73046875,143.47723179830203,0.13565843782508025,0.2497399357949016
Normal-10105.png,Normal,299,299,37.111328125,104.2674354872988,0.23791680182548294,0.07893647722061274
Normal-10106.png,Normal,299,299,37.4521484375,169.6047247793649,0.02996610776165815,0.3950291383765282
Normal-10107.png,Normal,299,299,39.3935546875,137.24249169472378,0.07637498461985884,0.023019876735159563
Normal-10108.png,Normal,299,299,31.7626953125,133.67174863815842,0.12214628471717319,0.229113768302368
Normal-10109.png,Normal,299,299,28.416015625,174.16672073019316,0.030838581223923668,0.36232256909877963
Normal-1011.png,Normal,299,299,42.1484375,125.14391337904497,0.14150848424514267,0.08080446527443765
Normal-10110.png,Normal,299,299,31.7255859375,156.23718974060694,0.0768783346942428,0.09685573986868155
Normal-10111.png,Normal,299,299,35.1845703125,121.60832652878604,0.20676502499972035,0.19744745584501291
Normal-10112.png,Normal,299,299,33.138671875,155.99466448921152,0.08398116352166084,0.1870672587554949
Normal-10113.png,Normal,299,299,39.013671875,114.52695160009395,0.17227995212581515,0.10554691781971119
Normal-10114.png,Normal,299,299,36.3740234375,136.50112414849946,0.09525620518786143,0.17912551313743694
Normal-10115.png,Normal,299,299,38.1875,114.95336741199763,0.12278386147805953,0.011498752810371249
Normal-10116.png,Normal,299,299,36.712890625,158.9796758425521,0.04158790170132325,0.23753649288039283
Normal-10117.png,Normal,299,299,36.1630859375,111.36592431851993,0.2308475296696905,0.14641894385968837
Normal-10118.png,Normal,299,299,36.05859375,133.89679086363688,0.07366807977539401,0.10473037214348833
Normal-10119.png,Normal,299,299,34.0,116.76712788447557,0.1904229259180546,0.12306350040827284
Normal-1012.png,Normal,299,299,39.9384765625,114.95180143398844,0.16376774309012204,0.014709007729220031
Normal-10120.png,Normal,299,299,34.833984375,160.17911432758024,0.07159875169181552,0.34558897551481527
Normal-10121.png,Normal,299,299,37.9296875,152.98640954799163,0.1399201351215311,0.35420185456538517
Normal-10122.png,Normal,299,299,31.2890625,107.34034294918402,0.07553606782921891,0.08761646961443384
Normal-10123.png,Normal,299,299,38.2509765625,119.824062370667,0.20273822440464873,0.12562499300902674
Normal-10124.png,Normal,299,299,33.7998046875,157.6531358709634,0.09858950123600407,0.38293755103410476
Normal-10125.png,Normal,299,299,36.2763671875,170.2683303318755,0.039171821344280267,0.4047046453619087
Normal-10126.png,Normal,299,299,37.4794921875,118.79485688079552,0.15598259527298353,0.12508808626301718
Normal-10127.png,Normal,299,299,31.5693359375,116.04197939620362,0.11664299057057527,0.03260589926287178
Normal-10128.png,Normal,299,299,35.1357421875,103.1562622342032,0.23632845270187133,0.0470688247335041
Normal-10129.png,Normal,299,299,39.0498046875,114.44880929743515,0.10003243811590475,0.011901432869878412
Normal-1013.png,Normal,299,299,41.2822265625,115.39801568215121,0.14309683336875426,0.04262815852171676
Normal-10130.png,Normal,299,299,35.8701171875,126.89279761971342,0.18289504591671235,0.18540061073142358
Normal-10131.png,Normal,299,299,41.2705078125,160.77547231015313,0.04002192369212872,0.3492242816075883
Normal-10132.png,Normal,299,299,33.6669921875,128.49587812216865,0.20391270791154462,0.25920291719332
Normal-10133.png,Normal,299,299,37.13671875,109.7527656290198,0.2037001823245825,0.11462959027303946
Normal-10134.png,Normal,299,299,35.6640625,167.9669690495632,0.08318698895985503,0.3516515475218398
Normal-10135.png,Normal,299,299,39.65625,113.018344313822,0.21774924217849911,0.08093869196094003
Normal-10136.png,Normal,299,299,35.853515625,124.06928334134965,0.18033355331595843,0.16820840930190936
Normal-10137.png,Normal,299,299,37.642578125,136.4223778257514,0.15348821601548082,0.24151855124663035
Normal-10138.png,Normal,299,299,36.8935546875,111.43894363597722,0.23101531302781847,0.0941376494670082
Normal-10139.png,Normal,299,299,34.2734375,141.0265992550419,0.1194170087582913,0.24232391136564468
Normal-1014.png,Normal,299,299,40.822265625,155.06407087169046,0.08864554087761882,0.2799856824867731
Normal-10140.png,Normal,299,299,37.5859375,153.0434111475263,0.06035726669724052,0.2326484043802642
Normal-10141.png,Normal,299,299,38.99609375,173.94760685003524,0.012013288441963737,0.38451471460050785
Normal-10142.png,Normal,299,299,37.2744140625,135.24387870381764,0.08430554468070826,0.1688683571772128
Normal-10143.png,Normal,299,299,32.0546875,120.48517354392008,0.14260466885157885,0.0933099182335768
Normal-10144.png,Normal,299,299,34.0546875,107.901142045391,0.07766132369884006,0.10547980447645999
Normal-10145.png,Normal,299,299,31.990234375,115.03444033064507,0.08740394402747173,0.005089428529882216
Normal-10146.png,Normal,299,299,31.8369140625,136.96967595440768,0.16343217637386606,0.28239057728660755
Normal-10147.png,Normal,299,299,34.078125,174.35466046241095,0.06158767799017908,0.46493887092985536
Normal-10148.png,Normal,299,299,38.6171875,121.5970179304482,0.15198935134953748,0.13511034552186219
Normal-10149.png,Normal,299,299,36.2197265625,130.66368385141107,0.18101587230567892,0.19807384704869074
Normal-1015.png,Normal,299,299,41.52734375,117.78654601178958,0.15610563640227737,0.02945157213006566
Normal-10150.png,Normal,299,299,37.755859375,117.77414122884531,0.16290645518506505,0.12176597577208309
Normal-10151.png,Normal,299,299,37.4228515625,116.01366875090882,0.1620899095088422,0.09846646010671022
Normal-10152.png,Normal,299,299,36.57421875,132.62542924575789,0.11327613785080703,0.15949486023646267
Normal-10153.png,Normal,299,299,37.5,117.56312569210635,0.17802932853100079,0.11243722106016711
Normal-10154.png,Normal,299,299,36.51953125,132.86303285198153,0.14423776020402457,0.23060144741110278
Normal-10155.png,Normal,299,299,38.8095703125,157.55927786042662,0.046062124584736186,0.27713336539859734
Normal-10156.png,Normal,299,299,31.001953125,157.19262648068815,0.09160971353787989,0.18022169774387312
Normal-10157.png,Normal,299,299,34.333984375,135.86137738951467,0.16864464603304213,0.24978467802373575
Normal-10158.png,Normal,299,299,34.970703125,102.44026353172784,0.20109394749499446,0.01972013735864252
Normal-10159.png,Normal,299,299,37.2177734375,121.98302032415745,0.16365588751803672,0.1561503786311115
Normal-1016.png,Normal,299,299,40.7548828125,169.69514882383865,0.05135289314437199,0.3514390219348777
Normal-10160.png,Normal,299,299,39.455078125,157.6826209997651,0.05112918200020134,0.22148521828614892
Normal-10161.png,Normal,299,299,36.005859375,174.47850695182382,0.029820695517947228,0.4242793704768403
Normal-10162.png,Normal,299,299,37.8681640625,128.253554210803,0.07707967472399638,0.08375745237749019
Normal-10163.png,Normal,299,299,37.8740234375,127.77912998736032,0.12019999776288856,0.1551772351539692
Normal-10164.png,Normal,299,299,40.0654296875,117.25402400420577,0.17609422713392467,0.12849968121161956
Normal-10165.png,Normal,299,299,36.568359375,174.49879755260008,0.017796221518774958,0.389413988657845
Normal-10166.png,Normal,299,299,33.4287109375,149.6664578695988,0.15894676793324458,0.22923680943166183
Normal-10167.png,Normal,299,299,36.271484375,126.48331674142348,0.14673213946152727,0.16698918356617934
Normal-10168.png,Normal,299,299,33.806640625,121.723918076979,0.22602655451281306,0.19324168633460476
Normal-10169.png,Normal,299,299,35.6455078125,179.8221160837127,0.024999720361069788,0.4546705294124227
Normal-1017.png,Normal,299,299,44.455078125,137.74034966051835,0.12398071609937249,0.18307401483204885
Normal-10170.png,Normal,299,299,34.4365234375,191.83185870404134,0.007952931175266496,0.5585955414368967
Normal-10171.png,Normal,299,299,37.3740234375,163.62073131173028,0.038366461225265935,0.3741904452970325
Normal-10172.png,Normal,299,299,36.6689453125,160.8165792328945,0.057270052907685595,0.2641469334794913
Normal-10173.png,Normal,299,299,38.8515625,144.2383418529994,0.06943993915056879,0.15530027628326304
Normal-10174.png,Normal,299,299,38.3916015625,115.82421896846792,0.18762653661592152,0.13112828715562466
Normal-10175.png,Normal,299,299,36.515625,169.551414413709,0.018355499379201574,0.37611436113690006
Normal-10176.png,Normal,299,299,36.56640625,131.94755092224918,0.15374548383127706,0.21389022494155546
Normal-10177.png,Normal,299,299,37.6923828125,124.75521526604848,0.1157145893222671,0.06744890996745002
Normal-10178.png,Normal,299,299,31.6181640625,103.75751949083343,0.31658482567309093,0.1997516806299706
Normal-10179.png,Normal,299,299,34.759765625,158.8058299124171,0.08843301529065671,0.3708795203633069
Normal-1018.png,Normal,299,299,39.8447265625,121.48821601548082,0.1575709443965951,0.1293833402310936
Normal-10180.png,Normal,299,299,40.2890625,119.53770092057135,0.14899162201765082,0.10566995894900505
Normal-10181.png,Normal,299,299,33.6494140625,131.7654612364515,0.12709030100334448,0.20186575094238318
Normal-10182.png,Normal,299,299,37.1806640625,130.64557443429044,0.10742609143074462,0.15896913904766166
Normal-10183.png,Normal,299,299,37.9404296875,121.6140535340768,0.1557365130143958,0.12697844543125916
Normal-10184.png,Normal,299,299,34.13671875,132.31509714656437,0.08658739835124887,0.10016666480240713
Normal-10185.png,Normal,299,299,37.87890625,131.7819599333341,0.16698918356617934,0.19627297233811702
Normal-10186.png,Normal,299,299,35.8076171875,114.92525810673258,0.1697296450822698,0.14716837619266004
Normal-10187.png,Normal,299,299,36.6240234375,160.26608203487658,0.08958512768313553,0.3266965693896041
Normal-10188.png,Normal,299,299,38.052734375,126.07130792720439,0.14326461672688226,0.11288464334850841
Normal-10189.png,Normal,299,299,35.314453125,121.45600161072024,0.18487488954262257,0.1450431203230389
Normal-1019.png,Normal,299,299,41.6376953125,160.48001700204696,0.05996577219494189,0.3631503003322111
Normal-10190.png,Normal,299,299,38.306640625,176.20861064193912,0.060469122269325846,0.47987158980324607
Normal-10191.png,Normal,299,299,35.5849609375,96.8631335219964,0.30262525027684256,0.10569233006342212
Normal-10192.png,Normal,299,299,37.4892578125,129.69830315097147,0.10864531716647464,0.15979687028109305
Normal-102.png,Normal,299,299,40.4482421875,135.78266462343822,0.1185557208532343,0.14517734700954127
Normal-1020.png,Normal,299,299,40.982421875,131.08730327401258,0.12074809006610664,0.11229180881645619
Normal-1021.png,Normal,299,299,39.4189453125,126.1746065480252,0.11968546213129606,0.05294124226798358
Normal-1022.png,Normal,299,299,43.0498046875,117.37501817653046,0.15640764644690774,0.09037930224494133
Normal-1023.png,Normal,299,299,41.7236328125,127.29824051185109,0.1429402355678348,0.10653124685406204
Normal-1024.png,Normal,299,299,43.2919921875,141.16905851164975,0.08065905303072672,0.18980772027158532
Normal-1025.png,Normal,299,299,42.3505859375,134.2719208957394,0.11918211205691212,0.1507141978277648
Normal-1026.png,Normal,299,299,41.0263671875,157.30275947696333,0.04917170948870818,0.3053097840068903
Normal-1027.png,Normal,299,299,42.7353515625,139.2345052068769,0.0685115379022606,0.055256652610149774
Normal-1028.png,Normal,299,299,40.4794921875,116.14559121262626,0.17593762933300522,0.039608058075413025
Normal-1029.png,Normal,299,299,43.2421875,138.32557801366875,0.06984261921007595,0.0719343184080715
Normal-103.png,Normal,299,299,39.7314453125,111.99132000760618,0.18461762172682633,0.029898994418406953
Normal-1030.png,Normal,299,299,42.185546875,137.32631626044451,0.06350040827283811,0.07048019597096229
Normal-1031.png,Normal,299,299,40.384765625,140.4386304403754,0.08459636916813011,0.1377836936947014
Normal-1032.png,Normal,299,299,45.98046875,135.86067269941051,0.07215802955224214,0.11762731960492612
Normal-1033.png,Normal,299,299,41.1767578125,122.81210501001108,0.15611682195948592,0.14074786635496248
Normal-1034.png,Normal,299,299,39.4697265625,125.48184024787194,0.17024418071386227,0.13003210254918848
Normal-1035.png,Normal,299,299,42.5078125,109.48775740763526,0.176899587252939,0.06276216149707498
Normal-1036.png,Normal,299,299,37.146484375,101.80330197648796,0.19410297423966175,0.0007382467757631346
Normal-1037.png,Normal,299,299,38.423828125,98.07502153219762,0.2878826858759969,0.05077124416952831
Normal-1038.png,Normal,299,299,41.921875,107.24044473775461,0.23206675540542052,0.06544669522712274
Normal-1039.png,Normal,299,299,45.5595703125,124.42948065457881,0.11175490207044664,0.056274538316126214
Normal-104.png,Normal,299,299,42.8134765625,131.74282166866143,0.10877954385297704,0.14582610932763615
Normal-1040.png,Normal,299,299,41.830078125,113.99373608796323,0.1624814040111408,0.07522287222738001
Normal-1041.png,Normal,299,299,40.873046875,115.82914061363967,0.1952662721893491,0.05280701558148119
Normal-1042.png,Normal,299,299,44.0068359375,121.62083198174517,0.09287368150244404,0.020749208621827497
Normal-1043.png,Normal,299,299,39.8828125,102.61857249918904,0.25958322613841006,0.03902640910056934
Normal-1044.png,Normal,299,299,40.435546875,112.81505799711412,0.17790628740170691,0.03301976487958748
Normal-1045.png,Normal,299,299,40.412109375,119.08551358485923,0.14948378653482625,0.0800997751703001
Normal-1046.png,Normal,299,299,40.8115234375,120.34071207257189,0.15682151206362344,0.058735360902003333
Normal-1047.png,Normal,299,299,41.9287109375,103.17413675462244,0.25706647576649033,0.0362076486840192
Normal-1048.png,Normal,299,299,40.166015625,122.81454346148253,0.13160926611559154,0.08328765897473182
Normal-1049.png,Normal,299,299,44.0078125,125.19025514255992,0.16938289280880528,0.10890258498227089
Normal-105.png,Normal,299,299,36.9755859375,121.33196496683482,0.1712956230914643,0.05550273486873748
Normal-1050.png,Normal,299,299,41.9794921875,141.9031330745741,0.12620664198387044,0.23259247659422155
Normal-1051.png,Normal,299,299,44.025390625,124.02144271316875,0.1521012069216228,0.12763839330656257
Normal-1052.png,Normal,299,299,40.7080078125,135.70684891667878,0.08090513528931444,0.07106184494580597
Normal-1053.png,Normal,299,299,43.5908203125,149.18632901197972,0.08782899520139596,0.21865527231239024
Normal-1054.png,Normal,299,299,40.91015625,111.30773704992114,0.19866668158074294,0.07673292245053187
Normal-1055.png,Normal,299,299,42.75390625,130.38666234158455,0.12324246932360935,0.1377836936947014
Normal-1056.png,Normal,299,299,40.4462890625,111.68746434603639,0.20336461560832653,0.05939530877730674
Normal-1057.png,Normal,299,299,42.9072265625,130.92483305555865,0.09237033142806009,0.08860079864878469
Normal-1058.png,Normal,299,299,38.5869140625,94.10364537309427,0.30912405901499984,0.044440218789499
Normal-1059.png,Normal,299,299,39.6630859375,108.81628840840706,0.1591928501918323,0.014876791087348016
Normal-106.png,Normal,299,299,41.2900390625,102.91220456147023,0.2109931656245456,0.035167391863625684
Normal-1060.png,Normal,299,299,41.2783203125,131.02240467108868,0.11581525933714389,0.035972751982640015
Normal-1061.png,Normal,299,299,41.7734375,106.02886992315523,0.205769510408161,0.025133947047572176
Normal-1062.png,Normal,299,299,38.1240234375,119.14007673292245,0.19881209382445386,0.11515531146184046
Normal-1063.png,Normal,299,299,44.330078125,118.86708202369101,0.1204908222503104,0.04327692083981163
Normal-1064.png,Normal,299,299,40.771484375,143.55517276093107,0.15596022415856645,0.31517544546481585
Normal-1065.png,Normal,299,299,42.6201171875,113.78524848715338,0.1391259605597253,0.013758235366494781
Normal-1066.png,Normal,299,299,42.61328125,122.89575060681648,0.13993132067873962,0.07682240690820014
Normal-1067.png,Normal,299,299,41.8427734375,133.51471460050783,0.09683336875426449,0.13782843592353552
Normal-1068.png,Normal,299,299,43.28125,126.95269627856511,0.1238800460844957,0.04220310734779253
Normal-1069.png,Normal,299,299,40.384765625,129.81911835438083,0.12066979116564691,0.14527801702441806
Normal-107.png,Normal,299,299,41.4501953125,121.52939005156541,0.14389100793056006,0.05408216910325388
Normal-1070.png,Normal,299,299,38.7197265625,113.17450587801031,0.2001431751322692,0.028131676379458844
Normal-1071.png,Normal,299,299,38.49609375,119.98248341741144,0.2021789465442221,0.1350879744074451
Normal-1072.png,Normal,299,299,41.0869140625,131.73616626212234,0.12545720965089877,0.1365756535161799
Normal-1073.png,Normal,299,299,42.3291015625,129.94170087582913,0.08318698895985503,0.061006029015335396
Normal-1074.png,Normal,299,299,40.32421875,120.382020335343,0.17817474077471168,0.10367892976588629
Normal-1075.png,Normal,299,299,39.4501953125,103.60069797876982,0.196440755696245,0.017013232514177693
Normal-1076.png,Normal,299,299,38.6982421875,107.32975022650753,0.21450543058802474,0.029999664433283744
Normal-1077.png,Normal,299,299,43.048828125,131.79656827104841,0.07880225053411036,0.0782317871164752
Normal-1078.png,Normal,299,299,42.580078125,97.1861612286216,0.27800583886086283,0.04754980369347099
